time,temp_in,temp_out,fan,heat,state
1682890107.886411,-86.02372026019039,-7.122807721333863,5.88796135512426,17.152211873134277,5
1682890107.9869685,90.2373731775907,13.456758861559699,74.23726477118478,29.80767576962079,0
1682890108.0877383,7.565117277764384,-3.827132649357494,54.691839430131516,37.9584842689485,3
1682890108.188242,14.64817424345557,-43.095490738803605,63.63515333214157,27.53175753282934,1
1682890108.2889736,69.25555729516485,-96.783112295927,32.67530403575471,47.87016295182686,2
1682890108.389416,86.3967601557681,-31.05585636789303,8.369257312633383,23.061623255116793,0
1682890108.490366,-89.99827014779319,-72.44488479996028,34.299701103042224,11.391516447296418,2
1682890108.591054,20.762837255571057,59.692652692595125,81.9498776484552,21.65070988307117,5
1682890108.6915853,-43.40731425258889,96.33416301751072,66.06432371622498,40.68532520559962,5
1682890108.7923872,71.30263789602766,18.67758308471763,23.807181882867155,16.660254090090305,0
1682890108.8929818,-17.635695468381186,19.71505534962051,63.842287062279865,12.794462178858396,4
1682890108.9939563,-81.21769362693414,-16.405570297184397,7.834800752099735,18.52051141120881,2
1682890109.0949154,-74.89224157343715,83.85518651808567,32.09516303560957,16.637481585780733,1
1682890109.1958048,-50.38553851643049,74.2802539549667,64.16443408764174,42.31435089641376,2
1682890109.2965162,-43.12580255344241,-72.36021794697635,91.44563291042645,38.24673935167417,1
1682890109.397305,40.47699747027721,14.516592191834201,13.28066936651826,0.28378846645782385,2
1682890109.4981453,-40.7629834865146,-76.25183491795954,14.257384285667262,20.508896281251122,3
1682890109.5992055,-41.38589145472134,-62.19289169969538,3.372700125900774,10.138325004940679,5
1682890109.6994572,58.21063353502427,99.1604219429063,38.13895939726273,48.15442907835184,1
1682890109.8004298,-6.578557857642729,38.56012627321412,10.232867047491268,11.085532926007497,2
1682890109.9011126,-97.38017142796261,-34.36509934084658,1.3999152238752477,16.565481136161026,0
1682890110.002159,-59.3178418881206,33.593772869035234,21.993107019756263,3.7517795651979826,2
1682890110.1028626,29.085597970635494,-85.53276889488963,13.14164300867786,38.10888606625116,4
1682890110.2038157,36.306042943713344,11.407982223469354,78.69791912452835,29.148205009292237,5
1682890110.304287,65.663153226138,-67.84238788927127,96.19166849754963,30.067858893067413,3
1682890110.405052,84.67202883747946,18.696978757576662,67.34527913438559,4.3433537442150785,1
1682890110.5060835,-90.37697095092098,81.61739793621479,4.892622144444547,33.17267243665189,2
1682890110.6073272,-22.63831684240132,-97.59465237184544,97.09423123786797,16.29221920650433,1
1682890110.708117,18.853064061315546,80.61833049887137,51.73737183350592,36.08022812802468,5
1682890110.8087122,84.69584710908114,-43.91432670031773,87.18007731869363,4.551502887443981,3
1682890110.9095383,48.574516997817135,64.2645767447361,79.71816097586674,11.04230250593422,0
1682890111.01047,-32.88796038721716,12.195563794076287,37.48589900305876,43.1993317285645,3
1682890111.1113234,-31.722881186951984,-13.026478324194768,25.898083841234698,46.35937777928557,4
1682890111.2117758,-95.82074720788341,11.344268665628958,2.207843211334337,38.51507242417974,1
1682890111.312223,-8.16810632400202,-0.899569408724606,35.36994436759584,38.183638397967115,2
1682890111.4131346,18.535196039056206,10.511510384837566,54.40460029831661,39.467726947372945,0
1682890111.5137725,-69.65802980957797,-67.79843501894467,48.28290742740937,35.27390501976198,0
1682890111.6147172,42.2866958438781,36.232395573760236,63.28569805480957,24.78591864393227,3
1682890111.7155323,87.65344409448524,80.67320017740782,1.3142318800419162,48.205890918917596,1
1682890111.816187,29.923731658230206,-99.94874844810694,21.415665061324397,28.22677583662169,1
1682890111.9168847,69.60263147282863,69.19197666253211,73.85988518397025,33.43477421462321,0
